Date,Open,High,Low,Close,Adj Close,Volume
2017-02-15,7268.600098000001,7313.399901999999,7268.600098000001,7302.399901999999,7302.399901999999,716447200
2017-02-16,7302.399901999999,7302.399901999999,7260.700195,7277.899901999999,7277.899901999999,684054500
2017-02-17,7277.899901999999,7307.100098000001,7253.200195,7300.0,7300.0,801785200
2017-02-20,7300.0,7329.600098000001,7283.299805,7299.899901999999,7299.899901999999,635938500
2017-02-21,7299.899901999999,7319.0,7267.5,7274.799805,7274.799805,896954200
2017-02-22,7274.799805,7314.299805,7274.700195,7302.299805,7302.299805,1146291800
2017-02-23,7302.299805,7310.100098000001,7262.899901999999,7271.399901999999,7271.399901999999,1065322800
2017-02-24,7271.399901999999,7271.899901999999,7192.5,7243.700195,7243.700195,855350300
2017-02-27,7243.700195,7285.200195,7239.700195,7253.0,7253.0,831112100
2017-02-28,7253.0,7284.200195,7246.600098000001,7263.399901999999,7263.399901999999,981918400
2017-03-01,7263.399901999999,7383.100098000001,7263.399901999999,7382.899901999999,7382.899901999999,1035866400
2017-03-02,7382.899901999999,7394.600098000001,7372.700195,7382.399901999999,7382.399901999999,927106800
2017-03-03,7382.399901999999,7382.399901999999,7353.600098000001,7374.299805,7374.299805,850603100
2017-03-06,7374.299805,7374.299805,7338.899901999999,7350.100098000001,7350.100098000001,738066600
2017-03-07,7350.100098000001,7363.700195,7335.299805,7339.0,7339.0,844760300
2017-03-08,7339.0,7354.5,7315.899901999999,7334.600098000001,7334.600098000001,866234700
2017-03-09,7334.600098000001,7336.299805,7263.600098000001,7315.0,7315.0,1045803400
2017-03-10,7315.0,7373.0,7315.0,7343.100098000001,7343.100098000001,919722100
2017-03-13,7343.100098000001,7377.399901999999,7342.0,7367.100098000001,7367.100098000001,687295500
2017-03-14,7367.100098000001,7386.200195,7339.299805,7357.899901999999,7357.899901999999,842511400
2017-03-15,7357.899901999999,7383.299805,7357.600098000001,7368.600098000001,7368.600098000001,833084500
2017-03-16,7368.600098000001,7444.600098000001,7368.600098000001,7416.0,7416.0,1082219200
2017-03-17,7416.0,7447.0,7402.600098000001,7425.0,7425.0,1516668800
2017-03-20,7425.0,7433.700195,7400.0,7429.799805,7429.799805,611042100
2017-03-21,7429.799805,7440.899901999999,7360.700195,7378.299805,7378.299805,846963600
2017-03-22,7378.299805,7378.399901999999,7301.799805,7324.700195,7324.700195,904591800
2017-03-23,7324.700195,7346.399901999999,7307.700195,7340.700195,7340.700195,786539600
2017-03-24,7340.700195,7351.600098000001,7322.899901999999,7336.799805,7336.799805,633190500
2017-03-27,7336.799805,7336.799805,7255.799805,7293.5,7293.5,779235000
2017-03-28,7293.5,7349.600098000001,7285.799805,7343.399901999999,7343.399901999999,791143500
2017-03-29,7343.399901999999,7373.700195,7313.899901999999,7373.700195,7373.700195,779343400
2017-03-30,7373.700195,7384.799805,7340.299805,7369.5,7369.5,760967600
2017-03-31,7369.5,7369.600098000001,7322.899901999999,7322.899901999999,7322.899901999999,957012600
2017-04-03,7322.899901999999,7350.299805,7280.799805,7282.700195,7282.700195,746218600
2017-04-04,7282.700195,7324.600098000001,7282.700195,7321.799805,7321.799805,786153000
2017-04-05,7321.799805,7362.600098000001,7321.799805,7331.700195,7331.700195,749886800
2017-04-06,7331.700195,7331.700195,7258.100098000001,7303.200195,7303.200195,887193100
2017-04-07,7303.200195,7349.399901999999,7284.700195,7349.399901999999,7349.399901999999,780587700
2017-04-10,7349.399901999999,7359.299805,7337.0,7348.899901999999,7348.899901999999,668786200
2017-04-11,7348.899901999999,7406.399901999999,7332.600098000001,7365.5,7365.5,796050600
2017-04-12,7365.5,7402.399901999999,7348.799805,7349.0,7349.0,888411200
2017-04-13,7349.0,7349.0,7298.899901999999,7327.600098000001,7327.600098000001,715928200
2017-04-18,7327.600098000001,7327.600098000001,7147.5,7147.5,7147.5,1039110900
2017-04-19,7147.5,7151.200195,7114.399901999999,7114.399901999999,7114.399901999999,1018754400
2017-04-20,7114.399901999999,7127.600098000001,7096.799805,7118.5,7118.5,830708700
2017-04-21,7118.5,7134.5,7104.200195,7114.600098000001,7114.600098000001,896918700
2017-04-24,7114.600098000001,7273.899901999999,7114.600098000001,7264.700195,7264.700195,1027266000
2017-04-25,7264.700195,7290.799805,7258.700195,7275.600098000001,7275.600098000001,835369300
2017-04-26,7275.600098000001,7302.600098000001,7262.299805,7288.700195,7288.700195,860455200
2017-04-27,7288.700195,7289.399901999999,7224.399901999999,7237.200195,7237.200195,1094741200
2017-04-28,7237.200195,7243.299805,7197.299805,7203.899901999999,7203.899901999999,1148718800
2017-05-02,7203.899901999999,7254.299805,7203.899901999999,7250.100098000001,7250.100098000001,910924000
2017-05-03,7250.100098000001,7250.100098000001,7218.600098000001,7234.5,7234.5,766336200
2017-05-04,7234.5,7280.700195,7226.100098000001,7248.100098000001,7248.100098000001,918713600
2017-05-05,7248.100098000001,7297.399901999999,7222.799805,7297.399901999999,7297.399901999999,881277700
2017-05-08,7297.399901999999,7322.299805,7285.799805,7300.899901999999,7300.899901999999,716672700
2017-05-09,7300.899901999999,7359.600098000001,7300.899901999999,7342.200195,7342.200195,707206200
2017-05-10,7342.200195,7398.600098000001,7331.299805,7385.200195,7385.200195,822815300
2017-05-11,7385.200195,7396.200195,7369.200195,7386.600098000001,7386.600098000001,956757900
2017-05-12,7386.600098000001,7435.399901999999,7381.700195,7435.399901999999,7435.399901999999,852716600
2017-05-15,7435.399901999999,7460.200195,7434.200195,7454.399901999999,7454.399901999999,831966500
2017-05-16,7454.399901999999,7533.700195,7452.399901999999,7522.0,7522.0,1010009800
2017-05-17,7522.0,7533.0,7478.899901999999,7503.5,7503.5,989995900
2017-05-18,7503.5,7503.700195,7389.299805,7436.399901999999,7436.399901999999,981827100
2017-05-19,7436.399901999999,7480.299805,7436.399901999999,7470.700195,7470.700195,820231400
2017-05-22,7470.700195,7518.100098000001,7470.700195,7496.299805,7496.299805,672758000
2017-05-23,7496.299805,7521.899901999999,7485.299805,7485.299805,7485.299805,678940100
2017-05-24,7485.299805,7519.600098000001,7475.100098000001,7514.899901999999,7514.899901999999,823078300
2017-05-25,7514.899901999999,7529.700195,7497.100098000001,7517.700195,7517.700195,620554600
2017-05-26,7517.700195,7554.200195,7514.399901999999,7547.600098000001,7547.600098000001,773534000
2017-05-30,7547.600098000001,7547.700195,7497.100098000001,7526.5,7526.5,737736400
2017-05-31,7526.5,7586.5,7519.700195,7520.0,7520.0,1864745500
2017-06-01,7520.0,7558.600098000001,7518.299805,7543.799805,7543.799805,859764100
2017-06-02,7543.799805,7599.0,7540.0,7547.600098000001,7547.600098000001,799553200
2017-06-05,7547.600098000001,7562.0,7519.100098000001,7525.799805,7525.799805,606693000
2017-06-06,7525.799805,7527.600098000001,7502.799805,7525.0,7525.0,842102100
2017-06-07,7525.0,7555.600098000001,7476.299805,7478.600098000001,7478.600098000001,874514700
2017-06-08,7478.600098000001,7489.700195,7450.0,7450.0,7450.0,867765500
2017-06-09,7450.0,7545.100098000001,7449.700195,7527.299805,7527.299805,1079740000
2017-06-12,7527.299805,7540.5,7483.600098000001,7511.899901999999,7511.899901999999,691742100
2017-06-13,7511.899901999999,7540.100098000001,7491.899901999999,7500.399901999999,7500.399901999999,759155200
2017-06-14,7500.399901999999,7545.100098000001,7474.399901999999,7474.399901999999,7474.399901999999,943048700
2017-06-15,7474.399901999999,7474.5,7377.899901999999,7419.399901999999,7419.399901999999,985057200
2017-06-16,7419.399901999999,7479.0,7419.399901999999,7463.5,7463.5,1889237700
2017-06-19,7463.5,7537.799805,7463.5,7523.799805,7523.799805,551165300
2017-06-20,7523.799805,7561.100098000001,7472.700195,7472.700195,7472.700195,1005340300
2017-06-21,7472.700195,7477.200195,7417.5,7447.799805,7447.799805,843652400
2017-06-22,7447.799805,7448.5,7398.799805,7439.299805,7439.299805,789287000
2017-06-23,7439.299805,7441.799805,7396.799805,7424.100098000001,7424.100098000001,608960600
2017-06-26,7424.100098000001,7481.0,7424.100098000001,7446.799805,7446.799805,702710000
2017-06-27,7446.799805,7451.700195,7411.399901999999,7434.399901999999,7434.399901999999,704817400
2017-06-28,7434.399901999999,7445.299805,7381.399901999999,7387.799805,7387.799805,833666400
2017-06-29,7387.799805,7452.0,7341.799805,7350.299805,7350.299805,930392000
2017-06-30,7350.299805,7377.399901999999,7302.700195,7312.700195,7312.700195,978353300
2017-07-03,7312.700195,7386.100098000001,7312.299805,7377.100098000001,7377.100098000001,704804300
2017-07-04,7377.100098000001,7383.5,7336.799805,7357.200195,7357.200195,597565700
2017-07-05,7357.200195,7386.899901999999,7347.5,7367.600098000001,7367.600098000001,924489500
2017-07-06,7367.600098000001,7373.899901999999,7303.5,7337.299805,7337.299805,767506100
2017-07-07,7337.299805,7359.5,7314.700195,7350.899901999999,7350.899901999999,670643200
2017-07-10,7350.899901999999,7388.0,7344.299805,7370.0,7370.0,597132300
2017-07-11,7370.0,7386.899901999999,7304.799805,7329.799805,7329.799805,662989700
2017-07-12,7329.799805,7439.100098000001,7329.799805,7416.899901999999,7416.899901999999,796874200
2017-07-13,7416.899901999999,7428.200195,7403.799805,7413.399901999999,7413.399901999999,941748000
2017-07-14,7413.399901999999,7419.799805,7363.799805,7378.399901999999,7378.399901999999,827118400
2017-07-17,7378.399901999999,7426.399901999999,7378.299805,7404.100098000001,7404.100098000001,595711600
2017-07-18,7404.100098000001,7418.5,7357.799805,7390.200195,7390.200195,615471900
2017-07-19,7390.200195,7442.799805,7379.299805,7430.899901999999,7430.899901999999,640610900
2017-07-20,7430.899901999999,7502.700195,7430.899901999999,7487.899901999999,7487.899901999999,706242700
2017-07-21,7487.899901999999,7515.100098000001,7433.899901999999,7452.899901999999,7452.899901999999,701091300
2017-07-24,7452.899901999999,7453.200195,7357.5,7377.700195,7377.700195,0
2017-07-25,7377.700195,7453.700195,7377.700195,7434.799805,7434.799805,774939600
2017-07-26,7434.799805,7487.100098000001,7434.700195,7452.299805,7452.299805,751804200
2017-07-27,7452.299805,7461.899901999999,7410.899901999999,7443.0,7443.0,982531200
2017-07-28,7443.0,7443.0,7339.399901999999,7368.399901999999,7368.399901999999,798028700
2017-07-31,7368.399901999999,7425.5,7367.899901999999,7372.0,7372.0,898503100
2017-08-01,7372.0,7440.100098000001,7372.0,7423.700195,7423.700195,718389600
2017-08-02,7423.700195,7434.700195,7388.899901999999,7411.399901999999,7411.399901999999,709413000
2017-08-03,7411.399901999999,7484.5,7384.200195,7474.799805,7474.799805,795756800
2017-08-04,7474.799805,7519.100098000001,7465.100098000001,7511.700195,7511.700195,753461700
2017-08-07,7511.700195,7533.700195,7511.700195,7531.899901999999,7531.899901999999,613223700
2017-08-08,7531.899901999999,7551.899901999999,7518.5,7542.700195,7542.700195,597542000
2017-08-09,7542.700195,7542.700195,7475.799805,7498.100098000001,7498.100098000001,779812300
2017-08-10,7498.100098000001,7498.100098000001,7376.700195,7389.899901999999,7389.899901999999,713176100
2017-08-11,7389.899901999999,7390.0,7296.5,7310.0,7310.0,744594900
2017-08-14,7310.0,7377.700195,7310.0,7353.899901999999,7353.899901999999,536696000
2017-08-15,7353.899901999999,7399.399901999999,7353.899901999999,7383.899901999999,7383.899901999999,495314400
2017-08-16,7383.899901999999,7445.0,7383.899901999999,7433.0,7433.0,568676900
2017-08-17,7433.0,7433.700195,7382.200195,7387.899901999999,7387.899901999999,576511200
2017-08-18,7387.899901999999,7387.899901999999,7302.5,7324.0,7324.0,719309100
2017-08-21,7324.0,7332.0,7296.799805,7318.899901999999,7318.899901999999,536324300
2017-08-22,7318.899901999999,7387.600098000001,7318.899901999999,7381.700195,7381.700195,656086900
2017-08-23,7381.700195,7394.5,7360.299805,7382.700195,7382.700195,593602900
2017-08-24,7382.700195,7437.899901999999,7382.200195,7407.100098000001,7407.100098000001,734674100
2017-08-25,7407.100098000001,7439.5,7401.5,7401.5,7401.5,498099600
2017-08-29,7401.5,7401.600098000001,7289.200195,7337.399901999999,7337.399901999999,734574500
2017-08-30,7337.399901999999,7381.299805,7337.399901999999,7365.299805,7365.299805,666133700
2017-08-31,7365.299805,7443.700195,7365.0,7430.600098000001,7430.600098000001,761338600
2017-09-01,7430.600098000001,7460.5,7430.100098000001,7438.5,7438.5,536515100
2017-09-04,7438.5,7438.5,7404.100098000001,7411.5,7411.5,389133300
2017-09-05,7411.5,7437.5,7369.600098000001,7372.899901999999,7372.899901999999,541337100
2017-09-06,7372.899901999999,7372.899901999999,7322.399901999999,7354.100098000001,7354.100098000001,676234700
2017-09-07,7354.100098000001,7412.700195,7348.399901999999,7397.0,7397.0,643758300
2017-09-08,7397.0,7397.0,7358.399901999999,7377.600098000001,7377.600098000001,600535800
2017-09-11,7377.600098000001,7434.100098000001,7377.600098000001,7413.600098000001,7413.600098000001,614926800
2017-09-12,7413.600098000001,7435.799805,7387.0,7400.700195,7400.700195,745693800
2017-09-13,7400.700195,7401.299805,7336.200195,7379.700195,7379.700195,844049500
2017-09-14,7379.700195,7390.700195,7287.700195,7295.399901999999,7295.399901999999,1221676900
2017-09-15,7295.399901999999,7295.399901999999,7196.600098000001,7215.5,7215.5,1416161300
2017-09-18,7215.5,7257.5,7215.5,7253.299805,7253.299805,712298700
2017-09-19,7253.299805,7285.700195,7243.600098000001,7275.299805,7275.299805,773526900
2017-09-20,7275.299805,7289.899901999999,7249.600098000001,7272.0,7272.0,770407100
2017-09-21,7272.0,7289.200195,7260.100098000001,7263.899901999999,7263.899901999999,786845200
2017-09-22,7263.899901999999,7320.299805,7242.200195,7310.600098000001,7310.600098000001,625557800
2017-09-25,7310.600098000001,7312.5,7272.5,7301.299805,7301.299805,584594700
2017-09-26,7301.299805,7311.799805,7273.299805,7285.700195,7285.700195,686442500
2017-09-27,7285.700195,7327.5,7285.700195,7313.5,7313.5,832249800
2017-09-28,7313.5,7323.299805,7289.799805,7322.799805,7322.799805,725911000
2017-09-29,7322.799805,7382.700195,7321.600098000001,7372.799805,7372.799805,728387400
2017-10-02,7372.799805,7438.799805,7372.700195,7438.799805,7438.799805,864401100
2017-10-03,7438.799805,7469.799805,7426.700195,7468.100098000001,7468.100098000001,697184200
2017-10-04,7468.100098000001,7476.299805,7456.600098000001,7467.600098000001,7467.600098000001,916914900
2017-10-05,7467.600098000001,7508.0,7464.399901999999,7508.0,7508.0,756132200
2017-10-06,7508.0,7527.700195,7508.0,7522.899901999999,7522.899901999999,673882500
2017-10-09,7522.899901999999,7523.700195,7493.700195,7507.899901999999,7507.899901999999,675841500
2017-10-10,7507.899901999999,7543.899901999999,7504.600098000001,7538.299805,7538.299805,797063500
2017-10-11,7538.299805,7550.200195,7519.600098000001,7533.799805,7533.799805,1212434400
2017-10-12,7533.799805,7565.100098000001,7526.299805,7556.200195,7556.200195,701114100
2017-10-13,7556.200195,7556.200195,7521.100098000001,7535.399901999999,7535.399901999999,666480800
2017-10-16,7535.399901999999,7557.0,7526.700195,7527.0,7527.0,715914400
2017-10-17,7527.0,7550.399901999999,7506.299805,7516.200195,7516.200195,1003303400
2017-10-18,7516.200195,7555.200195,7516.200195,7542.899901999999,7542.899901999999,626374800
2017-10-19,7542.899901999999,7542.899901999999,7485.399901999999,7523.0,7523.0,806162200
2017-10-20,7523.0,7560.0,7517.100098000001,7523.200195,7523.200195,732296700
2017-10-23,7523.200195,7542.0,7511.799805,7524.5,7524.5,548853900
2017-10-24,7524.5,7535.200195,7508.5,7526.5,7526.5,657035000
2017-10-25,7526.5,7528.5,7437.399901999999,7447.200195,7447.200195,894719200
2017-10-26,7447.200195,7488.299805,7440.100098000001,7486.5,7486.5,988569400
2017-10-27,7486.5,7520.799805,7485.200195,7505.0,7505.0,844552500
2017-10-30,7505.0,7507.0,7478.399901999999,7487.799805,7487.799805,727471900
2017-10-31,7487.799805,7516.899901999999,7484.0,7493.100098000001,7493.100098000001,708732700
2017-11-01,7493.100098000001,7532.399901999999,7488.0,7488.0,7488.0,1172721000
2017-11-02,7488.0,7562.299805,7478.899901999999,7555.299805,7555.299805,1002706700
2017-11-03,7555.299805,7581.0,7541.899901999999,7560.399901999999,7560.399901999999,652248400
2017-11-06,7560.399901999999,7572.899901999999,7544.200195,7562.299805,7562.299805,615052400
2017-11-07,7562.299805,7582.899901999999,7507.799805,7513.100098000001,7513.100098000001,731355900
2017-11-08,7513.100098000001,7534.5,7504.799805,7529.700195,7529.700195,784072500
2017-11-09,7529.700195,7532.200195,7476.899901999999,7484.100098000001,7484.100098000001,834887900
2017-11-10,7484.100098000001,7500.299805,7421.700195,7433.0,7433.0,673856600
2017-11-13,7433.0,7469.299805,7403.0,7415.200195,7415.200195,745139300
2017-11-14,7415.200195,7436.600098000001,7396.899901999999,7414.399901999999,7414.399901999999,1141147200
2017-11-15,7414.399901999999,7415.100098000001,7357.100098000001,7372.600098000001,7372.600098000001,891890700
2017-11-16,7372.600098000001,7393.299805,7368.100098000001,7386.899901999999,7386.899901999999,898881100
2017-11-17,7386.899901999999,7406.5,7356.200195,7380.700195,7380.700195,710733600
2017-11-20,7380.700195,7397.399901999999,7350.399901999999,7389.5,7389.5,716131100
2017-11-21,7389.5,7422.200195,7367.899901999999,7411.299805,7411.299805,730690300
2017-11-22,7411.299805,7460.899901999999,7410.399901999999,7419.0,7419.0,834065800
2017-11-23,7419.0,7422.700195,7373.299805,7417.200195,7417.200195,560163700
2017-11-24,7417.200195,7425.200195,7389.5,7409.600098000001,7409.600098000001,545037100
2017-11-27,7409.600098000001,7438.399901999999,7383.899901999999,7383.899901999999,7383.899901999999,636742900
2017-11-28,7383.899901999999,7469.600098000001,7374.0,7460.700195,7460.700195,917737600
2017-11-29,7460.700195,7460.700195,7386.700195,7393.600098000001,7393.600098000001,1085338600
2017-11-30,7393.600098000001,7416.299805,7326.700195,7326.700195,7326.700195,1338402400
2017-12-01,7326.700195,7355.399901999999,7288.700195,7300.5,7300.5,839825500
2017-12-04,7300.5,7369.700195,7300.5,7339.0,7339.0,745259400
2017-12-05,7339.0,7373.899901999999,7326.600098000001,7327.5,7327.5,881831300
2017-12-06,7327.5,7369.700195,7289.399901999999,7348.0,7348.0,672957500
2017-12-07,7348.0,7371.700195,7314.600098000001,7320.799805,7320.799805,803178700
2017-12-08,7320.799805,7412.200195,7314.200195,7394.0,7394.0,1004623500
2017-12-11,7394.0,7458.399901999999,7393.600098000001,7453.5,7453.5,906705100
2017-12-12,7453.5,7501.5,7448.299805,7500.399901999999,7500.399901999999,991599100
2017-12-13,7500.399901999999,7510.799805,7492.600098000001,7496.5,7496.5,998682800
2017-12-14,7496.5,7496.700195,7448.100098000001,7448.100098000001,7448.100098000001,948434600
2017-12-15,7448.100098000001,7490.600098000001,7433.799805,7490.600098000001,7490.600098000001,1182118000
2017-12-18,7490.600098000001,7544.299805,7490.600098000001,7537.0,7537.0,568259400
2017-12-19,7537.0,7563.5,7534.100098000001,7544.100098000001,7544.100098000001,675779500
2017-12-20,7544.100098000001,7550.600098000001,7511.5,7525.200195,7525.200195,659315600
2017-12-21,7525.200195,7609.700195,7517.899901999999,7604.0,7604.0,621347000
2017-12-22,7604.0,7614.399901999999,7585.5,7592.700195,7592.700195,243831300
2017-12-27,7592.700195,7632.700195,7586.399901999999,7620.700195,7620.700195,458380900
2017-12-28,7620.700195,7633.600098000001,7609.799805,7622.899901999999,7622.899901999999,311875400
2017-12-29,7622.899901999999,7697.600098000001,7620.0,7687.799805,7687.799805,289238900
